Temperature,Humidity,Wind_Speed,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption,Hour,Day_of_Week,Month,Is_Weekend,Is_Peak_Hour,Zone_1_lag_1,Zone_2_lag_1,Zone_3_lag_1,Zone_1_roll_mean_24h,Zone_2_roll_mean_24h,Zone_3_roll_mean_24h
19.05,81.3,0.072,24311.52318,15597.5052,11472.73846,7,4,6,0,0,23968.21192,15432.84823,11413.66154,35629.492273611104,21906.964657222223,20110.31794854167
19.4,79.5,0.068,24069.93377,15807.06861,11520.0,7,4,6,0,0,24311.52318,15597.5052,11472.73846,35645.56291381944,21908.212058472225,20108.717948541667
19.94,77.2,0.069,24311.52318,15926.81913,11667.69231,7,4,6,0,0,24069.93377,15807.06861,11520.0,35657.48344361111,21908.419958680555,20106.420512638888
20.62,71.3,0.071,24781.98675,16342.20374,11809.47692,8,4,6,0,0,24311.52318,15926.81913,11667.69231,35670.99337736111,21906.18503145833,20104.90256395833
21.07,67.59,0.071,25354.17219,16795.0104,11909.90769,8,4,6,0,0,24781.98675,16342.20374,11809.47692,35683.973509791664,21905.431393194445,20103.097435763888
21.36,65.89,0.073,25710.19868,17071.93347,11992.61538,8,4,6,0,0,25354.17219,16795.0104,11909.90769,35697.21854291667,21905.63929340278,20101.04615368056
21.5,65.42,0.075,26269.66887,17135.55094,12199.38462,8,4,6,0,0,25710.19868,17071.93347,11992.61538,35711.61147895833,21905.717255972224,20098.37948701389
21.65,65.45,0.07,26460.39735,17584.61538,12423.87692,8,4,6,0,0,26269.66887,17135.55094,12199.38462,35726.710816666666,21905.041580347224,20094.974358819443
21.99,65.28,0.073,26943.57616,17921.41372,12636.55385,8,4,6,0,0,26460.39735,17584.61538,12423.87692,35738.36644583333,21904.59979236111,20091.85641006944
21.83,66.45,0.067,27464.90066,18086.07069,12843.32308,9,4,6,0,0,26943.57616,17921.41372,12636.55385,35752.58278138888,21904.235967013887,20088.73846138889
21.73,66.35,0.069,27808.21192,18744.69854,12872.86154,9,4,6,0,0,27464.90066,18086.07069,12843.32308,35767.85871958334,21904.391892222226,20085.57948708333
21.78,66.65,0.069,28685.56291,19092.72349,13339.56923,9,4,6,0,0,27808.21192,18744.69854,12872.86154,35781.545253819444,21906.31496909722,20081.271794791668
21.7,67.92,0.069,29079.7351,18793.34719,13699.93846,9,4,6,0,0,28685.56291,19092.72349,13339.56923,35795.67328909723,21908.290021041663,20077.66153840278
21.83,68.06,0.071,29575.62914,19332.22453,13865.35385,9,4,6,0,0,29079.7351,18793.34719,13699.93846,35808.21192041667,21904.365904583334,20074.99487173611
21.94,69.42,0.071,29931.65563,20005.82121,14101.66154,9,4,6,0,0,29575.62914,19332.22453,13865.35385,35820.04415,21904.44386715277,20072.86153840278
21.91,69.62,0.07,30592.84768,20335.13514,14367.50769,10,4,6,0,0,29931.65563,20005.82121,14101.66154,35834.17218534722,21905.87318111111,20071.26153840277
22.09,68.96,0.069,31088.74172,20630.76923,14627.44615,10,4,6,0,0,30592.84768,20335.13514,14367.50769,35849.71302416667,21905.92515618056,20069.825640972223
22.04,68.82,0.069,31571.92053,20810.39501,14863.75385,10,4,6,0,0,31088.74172,20630.76923,14627.44615,35864.812361875,21907.042619791668,20068.471794791665
22.01,68.99,0.068,31610.06623,21147.19335,15088.24615,10,4,6,0,0,31571.92053,20810.39501,14863.75385,35880.88300208333,21908.86174659722,20065.969230694445
22.09,68.66,0.071,32233.11258,21409.14761,15241.84615,10,4,6,0,0,31610.06623,21147.19335,15088.24615,35879.558498819446,21924.27234951389,20064.574358888887
22.14,67.32,0.069,32372.98013,21573.80457,15389.53846,10,4,6,0,0,32233.11258,21409.14761,15241.84615,35874.08388513888,21946.049896319444,20062.48205118056
22.24,66.82,0.069,32970.59603,21813.30561,15466.33846,11,4,6,0,0,32372.98013,21573.80457,15389.53846,35867.01986743056,21967.307692569444,20059.733333194443
22.64,66.66,0.071,33186.75497,22262.37006,15761.72308,11,4,6,0,0,32970.59603,21813.30561,15466.33846,35862.339955763884,21988.955301666665,20054.11282034722
22.73,61.68,0.071,33631.78808,22546.77755,16003.93846,11,4,6,0,0,33186.75497,22262.37006,15761.72308,35855.275938125,22011.64241180556,20050.215384444444
23.12,59.65,0.071,33619.07285,22730.14553,16198.89231,11,4,6,0,0,33631.78808,22546.77755,16003.93846,35851.832229513886,22033.47193368056,20047.015384444443
23.31,58.28,0.072,34038.6755,22928.48233,16382.03077,11,4,6,0,0,33619.07285,22730.14553,16198.89231,35845.38631340278,22055.613305833333,20043.89743576389
23.38,57.21,0.071,34305.69536,23134.30353,16517.90769,11,4,6,0,0,34038.6755,22928.48233,16382.03077,35837.086092708334,22077.208939930555,20040.451281944446
23.77,52.31,0.069,34191.25828,22760.08316,16801.47692,12,4,6,0,0,34305.69536,23134.30353,16517.90769,35828.25607062501,22100.129937847218,20037.41538451389
23.72,56.65,0.07,34102.25166,22674.01247,16901.90769,12,4,6,0,0,34191.25828,22760.08316,16801.47692,35814.03973506945,22119.126819375,20034.379487083337
23.42,57.45,0.072,33873.37748,22456.96466,16966.89231,12,4,6,0,0,34102.25166,22674.01247,16901.90769,35797.262693125,22135.57692326389,20031.91794861111
23.4,58.75,0.069,33402.91391,22288.56549,16972.8,12,4,6,0,0,33873.37748,22456.96466,16966.89231,35778.89624715278,22149.402287083336,20028.63589736111
23.35,58.72,0.072,33275.76159,22000.4158,16960.98462,12,4,6,0,0,33402.91391,22288.56549,16972.8,35760.264900625,22161.17463638889,20024.574358888887
23.76,58.68,0.069,33428.34437,22221.20582,16949.16923,12,4,6,0,0,33275.76159,22000.4158,16960.98462,35739.42604854167,22170.94594618056,20019.487179444444
23.67,58.42,0.07,33568.21192,22355.92516,17067.32308,13,4,6,0,0,33428.34437,22221.20582,16949.16923,35718.587196458335,22181.75675701389,20012.020512777777
23.87,59.02,0.069,34598.1457,22778.79418,17593.10769,13,4,6,0,0,33568.21192,22355.92516,17067.32308,35694.922737291665,22190.826403611118,20004.43076923611
23.83,58.62,0.071,35195.76159,23186.69439,18089.35385,13,4,6,0,0,34598.1457,22778.79418,17593.10769,35676.29139076389,22204.26195458333,19999.79487180556
23.77,58.96,0.069,35984.10596,23605.82121,18118.89231,13,4,6,0,0,35195.76159,23186.69439,18089.35385,35659.514348819444,22221.12785895833,19997.907692361117
24.11,56.32,0.07,36238.4106,23688.14969,18160.24615,13,4,6,0,0,35984.10596,23605.82121,18118.89231,35647.85871965278,22240.072765416666,19996.6358975
24.16,53.52,0.071,36289.27152,23822.86902,18278.4,13,4,6,0,0,36238.4106,23688.14969,18160.24615,35629.40397354166,22259.927235277777,19994.42051284722
24.49,50.68,0.072,36060.39735,23796.6736,18408.36923,14,4,6,0,0,36289.27152,23822.86902,18278.4,35606.97571743056,22279.729730069444,19992.24615388889
24.82,49.51,0.069,36289.27152,23516.00832,18272.49231,14,4,6,0,0,36060.39735,23796.6736,18408.36923,35581.89845472222,22298.05093590278,19990.56410256944
24.81,49.58,0.071,36518.1457,23497.2973,18225.23077,14,4,6,0,0,36289.27152,23516.00832,18272.49231,35558.94039729166,22315.48856590278,19987.56923076389
24.95,49.38,0.071,36556.29139,23456.13306,18266.58462,14,4,6,0,0,36518.1457,23497.2973,18225.23077,35539.955849861115,22328.612266527776,19983.05641027777
24.9,51.65,0.071,36708.87417,23497.2973,18372.92308,14,4,6,0,0,36556.29139,23456.13306,18266.58462,35539.779249444444,22325.207900625,19978.010256458336
24.65,53.62,0.071,36594.43709,23235.34304,18621.04615,14,4,6,0,0,36708.87417,23497.2973,18372.92308,35539.779249444444,22323.54469895833,19973.333333402777
24.88,50.38,0.068,36543.57616,23111.85031,18798.27692,15,4,6,0,0,36594.43709,23235.34304,18621.04615,35539.69094923611,22321.829522291664,19970.748717986116
25.16,49.11,0.069,36289.27152,23130.56133,18792.36923,15,4,6,0,0,36543.57616,23111.85031,18798.27692,35539.95584993056,22321.25779673611,19969.312820555555
24.87,54.81,0.069,36149.40397,23014.55301,18768.73846,15,4,6,0,0,36289.27152,23130.56133,18792.36923,35537.748344375,22319.07484458333,19967.507692361112
24.66,55.45,0.07,36085.82781,22969.64657,18792.36923,15,4,6,0,0,36149.40397,23014.55301,18768.73846,35534.65783659722,22318.321206319444,19965.292307708336
24.71,54.08,0.071,36327.41722,23216.63202,19093.66154,15,4,6,0,0,36085.82781,22969.64657,18792.36923,35531.74392930556,22317.515592986118,19962.95384618056
25.02,49.41,0.069,36238.4106,23033.26403,19099.56923,15,4,6,0,0,36327.41722,23216.63202,19093.66154,35529.35982333333,22317.80145576389,19961.066666736107
25.36,44.9,0.07,35996.82119,22786.27859,18863.26154,16,4,6,0,0,36238.4106,23033.26403,19099.56923,35524.679911666666,22318.529106458336,19959.01538465278
25.66,41.34,0.071,35933.24503,22793.76299,19058.21538,16,4,6,0,0,35996.82119,22786.27859,18863.26154,35519.73509930555,22317.177755138888,19955.52820520833
26.14,36.83,0.07,35907.81457,22808.73181,19028.67692,16,4,6,0,0,35933.24503,22793.76299,19058.21538,35514.61368645833,22318.866944305555,19952.53333340278
26.1,37.73,0.069,35602.64901,22748.85655,19028.67692,16,4,6,0,0,35907.81457,22808.73181,19028.67692,35511.434878541666,22330.483368402776,19942.2358975
25.99,39.03,0.071,35869.66887,22767.56757,19359.50769,16,4,6,0,0,35602.64901,22748.85655,19028.67692,35506.666666666664,22348.752599166663,19925.907692361117
25.9,38.7,0.073,35984.10596,22715.17672,19448.12308,16,4,6,0,0,35869.66887,22767.56757,19359.50769,35502.07505513889,22365.90436631945,19910.276923125
26.11,37.63,0.071,36251.12583,22449.48025,19513.10769,17,4,6,0,0,35984.10596,22715.17672,19448.12308,35495.894039652776,22381.93866986111,19895.13846159722
26.07,38.5,0.072,36492.71523,22703.9501,19554.46154,17,4,6,0,0,36251.12583,22449.48025,19513.10769,35492.45033104167,22395.66008361111,19879.17948722222
25.85,38.16,0.073,36874.17219,22909.77131,19879.38462,17,4,6,0,0,36492.71523,22703.9501,19554.46154,35490.41942597223,22412.396050347223,19861.98974361111
25.86,39.03,0.07,37090.33113,22861.12266,20192.49231,17,4,6,0,0,36874.17219,22909.77131,19879.38462,35489.35982333333,22428.976091944445,19846.68717951389
25.94,36.69,0.071,37217.48344,22992.09979,20269.29231,17,4,6,0,0,37090.33113,22861.12266,20192.49231,35486.18101541667,22444.25675722222,19832.615384652778
25.76,37.33,0.071,37548.07947,23269.02287,20617.84615,17,4,6,0,0,37217.48344,22992.09979,20269.29231,35480.79470194444,22458.523908958334,19825.723076944443
25.49,38.86,0.07,37827.81457,23388.77339,20889.6,18,4,6,0,1,37548.07947,23269.02287,20617.84615,35478.14569534722,22462.57796298611,19827.11794868056
25.1,40.73,0.067,37929.53642,23849.06445,21196.8,18,4,6,0,1,37827.81457,23388.77339,20889.6,35474.525386319445,22467.411642847223,19826.338461527776
24.85,41.17,0.067,38438.1457,23968.81497,21651.69231,18,4,6,0,1,37929.53642,23849.06445,21196.8,35470.99337743056,22472.55717298611,19826.461538472224
24.64,44.1,0.07,39124.76821,24466.52807,22171.56923,18,4,6,0,1,38438.1457,23968.81497,21651.69231,35468.96247236111,22474.27234972222,19828.512820555552
24.43,46.4,0.068,39887.68212,25106.44491,22821.41538,18,4,6,0,1,39124.76821,24466.52807,22171.56923,35466.57836638889,22475.98752645833,19830.56410256944
24.21,47.97,0.071,40625.16556,26098.1289,23400.36923,18,4,6,0,1,39887.68212,25106.44491,22821.41538,35464.19426041667,22477.88461590277,19832.943589722225
23.81,51.81,0.072,41833.11258,26902.7027,24321.96923,19,4,6,0,1,40625.16556,26098.1289,23400.36923,35462.339955763884,22479.96361798611,19833.31282048611
23.38,53.54,0.07,43791.25828,27853.22245,25893.41538,19,4,6,0,1,41833.11258,26902.7027,24321.96923,35461.015452430554,22481.678794652777,19833.68205125
23.34,53.91,0.069,45673.11258,28770.06237,27748.43077,19,4,6,0,1,43791.25828,27853.22245,25893.41538,35461.98675486111,22479.781705208334,19834.092307638886
23.28,54.88,0.069,46296.15894,28691.47609,28711.38462,19,4,6,0,1,45673.11258,28770.06237,27748.43077,35457.21854291667,22477.83264076389,19836.59487173611
23.12,57.08,0.071,45711.25828,27737.21414,28114.70769,19,4,6,0,1,46296.15894,28691.47609,28711.38462,35455.09933763889,22473.986486875,19834.748717916667
22.86,59.81,0.07,44439.7351,27014.96881,28085.16923,19,4,6,0,1,45711.25828,27737.21414,28114.70769,35452.36203083334,22470.97193388889,19833.723076875
22.64,61.28,0.069,44744.90066,27389.18919,28563.69231,20,4,6,0,1,44439.7351,27014.96881,28085.16923,35448.47682111111,22468.243243611112,19834.29743583333
22.4,62.75,0.069,45317.08609,27759.66736,28776.36923,20,4,6,0,1,44744.90066,27389.18919,28563.69231,35443.35540826389,22464.83887770833,19834.29743583333
22.25,65.15,0.07,45418.80795,28062.78586,28723.2,20,4,6,0,1,45317.08609,27759.66736,28776.36923,35438.057395,22462.344075208337,19834.46153840278
22.12,66.85,0.071,45329.80132,27755.92516,28605.04615,20,4,6,0,1,45418.80795,28062.78586,28723.2,35432.935982222225,22460.213098055552,19834.46153840278
21.9,68.21,0.07,45164.50331,27755.92516,28616.86154,20,4,6,0,1,45329.80132,27755.92516,28605.04615,35427.814569375,22455.977131319447,19833.887179375
21.67,69.51,0.07,45278.9404,27864.44906,28705.47692,20,4,6,0,1,45164.50331,27755.92516,28616.86154,35418.18984527778,22451.533264375,19831.671794791662
21.45,70.1,0.065,45418.80795,27696.0499,28463.26154,21,4,6,0,1,45278.9404,27864.44906,28705.47692,35409.00662236111,22447.97297326389,19830.97435888889
21.37,70.3,0.067,45380.66225,27505.19751,28221.04615,21,4,6,0,1,45418.80795,27696.0499,28463.26154,35402.20750541667,22444.386694722223,19831.302564027777
21.35,71.3,0.072,45380.66225,27407.90021,27919.75385,21,4,6,0,1,45380.66225,27505.19751,28221.04615,35397.35099326389,22440.74844111111,19831.466666597214
21.21,71.5,0.066,44516.02649,27022.45322,27612.55385,21,4,6,0,1,45380.66225,27407.90021,27919.75385,35397.17439277778,22437.68191305556,19829.005128194443
21.18,71.4,0.073,44134.56954,26850.31185,27648.0,21,4,6,0,1,44516.02649,27022.45322,27612.55385,35403.44370847222,22433.41995875,19826.54358979167
21.18,71.9,0.067,44388.87417,26745.53015,27636.18462,21,4,6,0,1,44134.56954,26850.31185,27648.0,35407.947019722225,22429.41787972222,19824.492307708333
21.14,73.0,0.07,44465.16556,26992.51559,27494.4,22,4,6,0,0,44388.87417,26745.53015,27636.18462,35409.97792479166,22424.79210013889,19824.820512847225
21.04,73.8,0.068,44592.31788,27052.39085,27098.58462,22,4,6,0,0,44465.16556,26992.51559,27494.4,35412.45033097223,22421.907484722225,19825.066666666666
20.99,74.8,0.07,44566.88742,27033.67983,27269.90769,22,4,6,0,0,44592.31788,27052.39085,27098.58462,35412.62693138889,22418.035343333333,19824.32820513889
20.91,75.5,0.067,44630.46358,27224.53222,27139.93846,22,4,6,0,0,44566.88742,27033.67983,27269.90769,35409.97792479167,22414.57900236111,19824.697435902777
20.87,76.2,0.067,44655.89404,27411.64241,27134.03077,22,4,6,0,0,44630.46358,27224.53222,27139.93846,35405.209712916665,22411.51247423611,19823.917948680555
20.87,77.7,0.069,44541.45695,27220.79002,26897.72308,22,4,6,0,0,44655.89404,27411.64241,27134.03077,35401.76600430555,22410.16112284722,19823.79487173611
20.8,78.8,0.068,43956.55629,26977.54678,26584.61538,23,4,6,0,0,44541.45695,27220.79002,26897.72308,35399.823399444445,22408.497921180555,19823.83589743056
20.71,79.4,0.068,43625.96026,26678.17048,26301.04615,23,4,6,0,0,43956.55629,26977.54678,26584.61538,35396.20309041667,22407.042619722222,19823.38461534722
20.68,79.5,0.066,43231.78808,26431.18503,26200.61538,23,4,6,0,0,43625.96026,26678.17048,26301.04615,35392.935982222225,22403.950104166663,19821.49743583333
20.68,79.9,0.065,42875.76159,26202.9106,26407.38462,23,4,6,0,0,43231.78808,26431.18503,26200.61538,35391.87637958334,22400.64968833333,19820.553846041665
20.64,80.3,0.067,42418.01325,26113.09771,26336.49231,23,4,6,0,0,42875.76159,26202.9106,26407.38462,35393.730684236114,22397.84303548611,19823.179487083333
20.59,81.0,0.07,42100.13245,25701.4553,26289.23077,23,4,6,0,0,42418.01325,26113.09771,26336.49231,35391.34657833333,22398.284823402777,19825.805128125
20.55,81.3,0.067,41489.80132,25652.80665,25987.93846,0,5,6,1,0,42100.13245,25701.4553,26289.23077,35390.37527590278,22397.34927243056,19830.358974305556
20.48,81.5,0.066,40815.89404,25372.14137,25934.76923,0,5,6,1,0,41489.80132,25652.80665,25987.93846,35389.58057388888,22398.622661180558,19833.92820506944
20.42,81.6,0.065,40498.01325,25293.55509,25869.78462,0,5,6,1,0,40815.89404,25372.14137,25934.76923,35387.0198675,22400.12993763889,19837.04615375
20.43,81.9,0.064,39951.25828,25076.50728,25887.50769,0,5,6,1,0,40498.01325,25293.55509,25869.78462,35387.0198675,22401.37733888889,19840.82051277778
20.48,82.7,0.069,39849.53642,24945.53015,25798.89231,0,5,6,1,0,39951.25828,25076.50728,25887.50769,35387.99116993055,22402.78066534722,19846.523076875
20.45,83.4,0.067,39557.08609,24792.09979,25745.72308,0,5,6,1,0,39849.53642,24945.53015,25798.89231,35389.22737298611,22404.911642500003,19851.446153819445
20.36,84.2,0.064,39124.76821,24795.842,25651.2,1,5,6,1,0,39557.08609,24792.09979,25745.72308,35390.19867541667,22407.068607152774,19856.32820513889
20.23,84.5,0.069,39124.76821,24530.14553,25674.83077,1,5,6,1,0,39124.76821,24795.842,25651.2,35388.69757166667,22407.95218305556,19859.56923076389
20.21,84.9,0.068,39201.0596,24803.3264,25911.13846,1,5,6,1,0,39124.76821,24530.14553,25674.83077,35389.58057388889,22409.693347291668,19863.343589722223
20.13,85.1,0.066,39569.80132,24743.45114,26011.56923,1,5,6,1,0,39201.0596,24803.3264,25911.13846,35391.87637958334,22413.123700694447,19868.47179486111
20.07,85.2,0.067,40574.30464,24994.17879,26253.78462,1,5,6,1,0,39569.80132,24743.45114,26011.56923,35393.02428243055,22414.50103951389,19872.86153847222
20.01,85.2,0.065,41006.62252,25330.97713,26348.30769,1,5,6,1,0,40574.30464,24994.17879,26253.78462,35394.790286875,22415.54054055556,19876.6358975
19.97,85.1,0.065,41947.54967,25435.75884,26371.93846,2,5,6,1,0,41006.62252,25330.97713,26348.30769,35393.55408381944,22418.34719333333,19878.933333402776
19.89,85.0,0.068,41731.39073,25712.68191,26176.98462,2,5,6,1,0,41947.54967,25435.75884,26371.93846,35396.02649,22416.813929305557,19878.85128208333
19.86,84.9,0.067,41197.35099,25345.94595,25881.6,2,5,6,1,0,41731.39073,25712.68191,26176.98462,35397.52759375,22417.437629930555,19880.984615416663
19.84,84.5,0.068,40383.57616,24859.45946,25420.8,2,5,6,1,0,41197.35099,25345.94595,25881.6,35398.94039729166,22417.4636175,19882.625641041668
19.83,84.3,0.067,39544.37086,24455.30146,24930.46154,2,5,6,1,0,40383.57616,24859.45946,25420.8,35400.08830013889,22416.787941805556,19884.758974375
19.84,84.1,0.065,38768.74172,23965.07277,24345.6,2,5,6,1,0,39544.37086,24455.30146,24930.46154,35401.324503194446,22415.618503194444,19887.01538465278
19.86,84.3,0.066,38171.12583,23033.26403,23707.56923,3,5,6,1,0,38768.74172,23965.07277,24345.6,35401.85430451389,22414.553014652774,19889.764102569447
19.8,84.5,0.067,37344.63576,22550.51975,22768.24615,3,5,6,1,0,38171.12583,23033.26403,23707.56923,35403.26710805556,22410.732848333333,19892.635897430555
19.7,84.8,0.065,35081.3245,21540.12474,21415.38462,3,5,6,1,0,37344.63576,22550.51975,22768.24615,35407.947019722225,22408.75779638889,19896.61538458333
19.64,85.4,0.067,33568.21192,20608.31601,20629.66154,3,5,6,1,0,35081.3245,21540.12474,21415.38462,35411.037527430555,22408.52390868056,19898.420512847224
19.64,85.6,0.067,32016.95364,20110.60291,19962.09231,3,5,6,1,0,33568.21192,20608.31601,20629.66154,35413.95143472222,22407.120582291667,19899.28205131945
19.56,85.9,0.067,30745.43046,19425.77963,19306.33846,3,5,6,1,0,32016.95364,20110.60291,19962.09231,35415.01103736111,22407.14656979167,19904.24615388889
19.54,86.3,0.065,30262.25166,18931.80873,18880.98462,4,5,6,1,0,30745.43046,19425.77963,19306.33846,35413.86313444444,22407.926195625,19909.57948722222
19.54,86.4,0.065,29779.07285,18591.26819,18514.70769,4,5,6,1,0,30262.25166,18931.80873,18880.98462,35414.56953625,22407.146569861117,19915.692307777776
19.5,86.4,0.066,29168.74172,18303.1185,18160.24615,4,5,6,1,0,29779.07285,18591.26819,18514.70769,35416.24724048612,22406.23700645833,19920.533333402786
